-0.9596	0.090909	328.27
-0.9596	0.11111	334.33
-0.9596	0.13131	340.39
-0.9596	0.15152	346.45
-0.9596	0.17172	352.52
-0.9596	0.19192	358.58
-0.9596	0.21212	364.64
-0.9596	0.23232	370.7
-0.9596	0.25253	376.76
-0.9596	0.27273	382.82
-0.9596	0.29293	388.88
-0.9596	0.31313	394.94
-0.9596	0.33333	401
-0.9596	0.35354	407.06
-0.9596	0.37374	413.12
-0.9596	0.39394	419.18
-0.9596	0.41414	425.24
-0.9596	0.43434	431.3
-0.9596	0.45455	437.36
-0.9596	0.47475	443.42
-0.9596	0.49495	449.48
-0.9596	0.51515	455.55
-0.9596	0.53535	461.61
-0.9596	0.55556	467.67
-0.9596	0.57576	473.73
-0.9596	0.59596	479.79
-0.9596	0.61616	485.85
-0.9596	0.63636	491.91
-0.9596	0.65657	497.97
-0.9596	0.67677	504.03
-0.9596	0.69697	510.09
-0.9596	0.71717	516.15
-0.9596	0.73737	522.21
-0.9596	0.75758	528.27
-0.9596	0.77778	534.33
-0.9596	0.79798	540.39
-0.9596	0.81818	546.45
-0.9596	0.83838	552.52
-0.9596	0.85859	558.58
-0.9596	0.87879	564.64
-0.9596	0.89899	570.7
-0.9596	0.91919	576.76
-0.9596	0.93939	582.82
-0.9596	0.9596	588.88
-0.9596	0.9798	594.94
-0.9596	1	601
-0.93939	-1	1
-0.93939	-0.9798	7.0606
-0.93939	-0.9596	13.121
-0.93939	-0.93939	19.182
-0.93939	-0.91919	25.242
-0.93939	-0.89899	31.303
-0.93939	-0.87879	37.364
-0.93939	-0.85859	43.424
-0.93939	-0.83838	49.485
-0.93939	-0.81818	55.545
-0.93939	-0.79798	61.606
-0.93939	-0.77778	67.667
-0.93939	-0.75758	73.727
-0.93939	-0.73737	79.788
-0.93939	-0.71717	85.848
-0.93939	-0.69697	91.909
-0.93939	-0.67677	97.97
-0.93939	-0.65657	104.03
-0.93939	-0.63636	110.09
-0.93939	-0.61616	116.15
-0.93939	-0.59596	122.21
-0.93939	-0.57576	128.27
-0.93939	-0.55556	134.33
-0.93939	-0.53535	140.39
-0.93939	-0.51515	146.45
-0.93939	-0.49495	152.52
-0.93939	-0.47475	158.58
-0.93939	-0.45455	164.64
-0.93939	-0.43434	170.7
-0.93939	-0.41414	176.76
-0.93939	-0.39394	182.82
-0.93939	-0.37374	188.88
-0.93939	-0.35354	194.94
-0.93939	-0.33333	201
-0.93939	-0.31313	207.06
-0.93939	-0.29293	213.12
-0.93939	-0.27273	219.18
-0.93939	-0.25253	225.24
-0.93939	-0.23232	231.3
-0.93939	-0.21212	237.36
-0.93939	-0.19192	243.42
-0.93939	-0.17172	249.48
-0.93939	-0.15152	255.55
-0.93939	-0.13131	261.61
-0.93939	-0.11111	267.67
-0.93939	-0.090909	273.73
-0.93939	-0.070707	279.79
-0.93939	-0.050505	285.85
-0.93939	-0.030303	291.91
-0.93939	-0.010101	297.97
-0.93939	0.010101	304.03
-0.93939	0.030303	310.09
-0.93939	0.050505	316.15
-0.93939	0.070707	322.21
-0.93939	0.090909	328.27
-0.93939	0.11111	334.33
-0.93939	0.13131	340.39
-0.93939	0.15152	346.45
-0.93939	0.17172	352.52
-0.93939	0.19192	358.58
-0.93939	0.21212	364.64
-0.93939	0.23232	370.7
-0.93939	0.25253	376.76
-0.93939	0.27273	382.82
-0.93939	0.29293	388.88
-0.93939	0.31313	394.94
-0.93939	0.33333	401
-0.93939	0.35354	407.06
-0.93939	0.37374	413.12
-0.93939	0.39394	419.18
-0.93939	0.41414	425.24
-0.93939	0.43434	431.3
-0.93939	0.45455	437.36
-0.93939	0.47475	443.42
-0.93939	0.49495	449.48
-0.93939	0.51515	455.55
-0.93939	0.53535	461.61
-0.93939	0.55556	467.67
-0.93939	0.57576	473.73
-0.93939	0.59596	479.79
-0.93939	0.61616	485.85
-0.93939	0.63636	491.91
-0.93939	0.65657	497.97
-0.93939	0.67677	504.03
-0.93939	0.69697	510.09
-0.93939	0.71717	516.15
-0.93939	0.73737	522.21
-0.93939	0.75758	528.27
-0.93939	0.77778	534.33
-0.93939	0.79798	540.39
-0.93939	0.81818	546.45
-0.93939	0.83838	552.52
-0.93939	0.85859	558.58
-0.93939	0.87879	564.64
-0.93939	0.89899	570.7
-0.93939	0.91919	576.76
-0.93939	0.93939	582.82
-0.93939	0.9596	588.88
-0.93939	0.9798	594.94
-0.93939	1	601
-0.91919	-1	1
-0.91919	-0.9798	7.0606
-0.91919	-0.9596	13.121
-0.91919	-0.93939	19.182
-0.91919	-0.91919	25.242
-0.91919	-0.89899	31.303
-0.91919	-0.87879	37.364
-0.91919	-0.85859	43.424
-0.91919	-0.83838	49.485
-0.91919	-0.81818	55.545
-0.91919	-0.79798	61.606
-0.91919	-0.77778	67.667
-0.91919	-0.75758	73.727
-0.91919	-0.73737	79.788
-0.91919	-0.71717	85.848
-0.91919	-0.69697	91.909
-0.91919	-0.67677	97.97
-0.91919	-0.65657	104.03
-0.91919	-0.63636	110.09
-0.91919	-0.61616	116.15
-0.91919	-0.59596	122.21
-0.91919	-0.57576	128.27
-0.91919	-0.55556	134.33
-0.91919	-0.53535	140.39
-0.91919	-0.51515	146.45
-0.91919	-0.49495	152.52
-0.91919	-0.47475	158.58
-0.91919	-0.45455	164.64
-0.91919	-0.43434	170.7
-0.91919	-0.41414	176.76
-0.91919	-0.39394	182.82
-0.91919	-0.37374	188.88
-0.91919	-0.35354	194.94
-0.91919	-0.33333	201
-0.91919	-0.31313	207.06
-0.91919	-0.29293	213.12
-0.91919	-0.27273	219.18
-0.91919	-0.25253	225.24
-0.91919	-0.23232	231.3
-0.91919	-0.21212	237.36
-0.91919	-0.19192	243.42
-0.91919	-0.17172	249.48
-0.91919	-0.15152	255.55
-0.91919	-0.13131	261.61
-0.91919	-0.11111	267.67
-0.91919	-0.090909	273.73
-0.91919	-0.070707	279.79
-0.91919	-0.050505	285.85
-0.91919	-0.030303	291.91
-0.91919	-0.010101	297.97
-0.91919	0.010101	304.03
-0.91919	0.030303	310.09
-0.91919	0.050505	316.15
-0.91919	0.070707	322.21
-0.91919	0.090909	328.27
-0.91919	0.11111	334.33
-0.91919	0.13131	340.39
-0.91919	0.15152	346.45
-0.91919	0.17172	352.52
-0.91919	0.19192	358.58
-0.91919	0.21212	364.64
-0.91919	0.23232	370.7
-0.91919	0.25253	376.76
-0.91919	0.27273	382.82
-0.91919	0.29293	388.88
-0.91919	0.31313	394.94
-0.91919	0.33333	401
-0.91919	0.35354	407.06
-0.91919	0.37374	413.12
-0.91919	0.39394	419.18
-0.91919	0.41414	425.24
-0.91919	0.43434	431.3
-0.91919	0.45455	437.36
-0.91919	0.47475	443.42
-0.91919	0.49495	449.48
-0.91919	0.51515	455.55
-0.91919	0.53535	461.61
-0.91919	0.55556	467.67
-0.91919	0.57576	473.73
-0.91919	0.59596	479.79
-0.91919	0.61616	485.85
-0.91919	0.63636	491.91
-0.91919	0.65657	497.97
-0.91919	0.67677	504.03
-0.91919	0.69697	510.09
-0.91919	0.71717	516.15
-0.91919	0.73737	522.21
-0.91919	0.75758	528.27
-0.91919	0.77778	534.33
-0.91919	0.79798	540.39
-0.91919	0.81818	546.45
-0.91919	0.83838	552.52
-0.91919	0.85859	558.58
-0.91919	0.87879	564.64
-0.91919	0.89899	570.7
-0.91919	0.91919	576.76
-0.91919	0.93939	582.82
-0.91919	0.9596	588.88
-0.91919	0.9798	594.94
-0.91919	1	601
-0.89899	-1	1
-0.89899	-0.9798	7.0606
-0.89899	-0.9596	13.121
-0.89899	-0.93939	19.182
-0.89899	-0.91919	25.242
-0.89899	-0.89899	31.303
-0.89899	-0.87879	37.364
-0.89899	-0.85859	43.424
-0.89899	-0.83838	49.485
-0.89899	-0.81818	55.545
-0.89899	-0.79798	61.606
-0.89899	-0.77778	67.667
-0.89899	-0.75758	73.727
-0.89899	-0.73737	79.788
-0.89899	-0.71717	85.848
-0.89899	-0.69697	91.909
-0.89899	-0.67677	97.97
-0.89899	-0.65657	104.03
-0.89899	-0.63636	110.09
-0.89899	-0.61616	116.15
-0.89899	-0.59596	122.21
-0.89899	-0.57576	128.27
-0.89899	-0.55556	134.33
-0.89899	-0.53535	140.39
-0.89899	-0.51515	146.45
-0.89899	-0.49495	152.52
-0.89899	-0.47475	158.58
-0.89899	-0.45455	164.64
-0.89899	-0.43434	170.7
-0.89899	-0.41414	176.76
-0.89899	-0.39394	182.82
-0.89899	-0.37374	188.88
-0.89899	-0.35354	194.94
-0.89899	-0.33333	201
-0.89899	-0.31313	207.06
-0.89899	-0.29293	213.12
-0.89899	-0.27273	219.18
-0.89899	-0.25253	225.24
-0.89899	-0.23232	231.3
-0.89899	-0.21212	237.36
-0.89899	-0.19192	243.42
-0.89899	-0.17172	249.48
-0.89899	-0.15152	255.55
-0.89899	-0.13131	261.61
-0.89899	-0.11111	267.67
-0.89899	-0.090909	273.73
-0.89899	-0.070707	279.79
-0.89899	-0.050505	285.85
-0.89899	-0.030303	291.91
-0.89899	-0.010101	297.97
-0.89899	0.010101	304.03
-0.89899	0.030303	310.09
-0.89899	0.050505	316.15
-0.89899	0.070707	322.21
-0.89899	0.090909	328.27
-0.89899	0.11111	334.33
-0.89899	0.13131	340.39
-0.89899	0.15152	346.45
-0.89899	0.17172	352.52
-0.89899	0.19192	358.58
-0.89899	0.21212	364.64
-0.89899	0.23232	370.7
-0.89899	0.25253	376.76
-0.89899	0.27273	382.82
-0.89899	0.29293	388.88
-0.89899	0.31313	394.94
-0.89899	0.33333	401
-0.89899	0.35354	407.06
-0.89899	0.37374	413.12
-0.89899	0.39394	419.18
-0.89899	0.41414	425.24
-0.89899	0.43434	431.3
-0.89899	0.45455	437.36
-0.89899	0.47475	443.42
-0.89899	0.49495	449.48
-0.89899	0.51515	455.55
-0.89899	0.53535	461.61
-0.89899	0.55556	467.67
-0.89899	0.57576	473.73
-0.89899	0.59596	479.79
-0.89899	0.61616	485.85
-0.89899	0.63636	491.91
-0.89899	0.65657	497.97
-0.89899	0.67677	504.03
-0.89899	0.69697	510.09
-0.89899	0.71717	516.15
-0.89899	0.73737	522.21
-0.89899	0.75758	528.27
-0.89899	0.77778	534.33
-0.89899	0.79798	540.39
-0.89899	0.81818	546.45
-0.89899	0.83838	552.52
-0.89899	0.85859	558.58
-0.89899	0.87879	564.64
-0.89899	0.89899	570.7
-0.89899	0.91919	576.76
-0.89899	0.93939	582.82
-0.89899	0.9596	588.88
-0.89899	0.9798	594.94
-0.89899	1	601
-0.87879	-1	1
-0.87879	-0.9798	7.0606
-0.87879	-0.9596	13.121
-0.87879	-0.93939	19.182
-0.87879	-0.91919	25.242
-0.87879	-0.89899	31.303
-0.87879	-0.87879	37.364
-0.87879	-0.85859	43.424
-0.87879	-0.83838	49.485
-0.87879	-0.81818	55.545
-0.87879	-0.79798	61.606
-0.87879	-0.77778	67.667
-0.87879	-0.75758	73.727
-0.87879	-0.73737	79.788
-0.87879	-0.71717	85.848
-0.87879	-0.69697	91.909
-0.87879	-0.67677	97.97
-0.87879	-0.65657	104.03
-0.87879	-0.63636	110.09
-0.87879	-0.61616	116.15
-0.87879	-0.59596	122.21
-0.87879	-0.57576	128.27
-0.87879	-0.55556	134.33
-0.87879	-0.53535	140.39
-0.87879	-0.51515	146.45
-0.87879	-0.49495	152.52
-0.87879	-0.47475	158.58
-0.87879	-0.45455	164.64
-0.87879	-0.43434	170.7
-0.87879	-0.41414	176.76
-0.87879	-0.39394	182.82
-0.87879	-0.37374	188.88
-0.87879	-0.35354	194.94
-0.87879	-0.33333	201
-0.87879	-0.31313	207.06
-0.87879	-0.29293	213.12
-0.87879	-0.27273	219.18
-0.87879	-0.25253	225.24
-0.87879	-0.23232	231.3
-0.87879	-0.21212	237.36
-0.87879	-0.19192	243.42
-0.87879	-0.17172	249.48
-0.87879	-0.15152	255.55
-0.87879	-0.13131	261.61
-0.87879	-0.11111	267.67
-0.87879	-0.090909	273.73
-0.87879	-0.070707	279.79
-0.87879	-0.050505	285.85
-0.87879	-0.030303	291.91
-0.87879	-0.010101	297.97
-0.87879	0.010101	304.03
-0.87879	0.030303	310.09
-0.87879	0.050505	316.15
-0.87879	0.070707	322.21
-0.87879	0.090909	328.27
-0.87879	0.11111	334.33
-0.87879	0.13131	340.39
-0.87879	0.15152	346.45
-0.87879	0.17172	352.52
-0.87879	0.19192	358.58
-0.87879	0.21212	364.64
-0.87879	0.23232	370.7
-0.87879	0.25253	376.76
-0.87879	0.27273	382.82
-0.87879	0.29293	388.88
-0.87879	0.31313	394.94
-0.87879	0.33333	401
-0.87879	0.35354	407.06
-0.87879	0.37374	413.12
-0.87879	0.39394	419.18
-0.87879	0.41414	425.24
-0.87879	0.43434	431.3
-0.87879	0.45455	437.36
-0.87879	0.47475	443.42
-0.87879	0.49495	449.48
-0.87879	0.51515	455.55
-0.87879	0.53535	461.61
-0.87879	0.55556	467.67
-0.87879	0.57576	473.73
-0.87879	0.59596	479.79
-0.87879	0.61616	485.85
-0.87879	0.63636	491.91
-0.87879	0.65657	497.97
-0.87879	0.67677	504.03
-0.87879	0.69697	510.09
-0.87879	0.71717	516.15
-0.87879	0.73737	522.21
-0.87879	0.75758	528.27
-0.87879	0.77778	534.33
-0.87879	0.79798	540.39
-0.87879	0.81818	546.45
-0.87879	0.83838	552.52
-0.87879	0.85859	558.58
-0.87879	0.87879	564.64
-0.87879	0.89899	570.7
-0.87879	0.91919	576.76
-0.87879	0.93939	582.82
-0.87879	0.9596	588.88
-0.87879	0.9798	594.94
-0.87879	1	601
-0.85859	-1	1
-0.85859	-0.9798	7.0606
-0.85859	-0.9596	13.121
-0.85859	-0.93939	19.182
-0.85859	-0.91919	25.242
-0.85859	-0.89899	31.303
-0.85859	-0.87879	37.364
-0.85859	-0.85859	43.424
-0.85859	-0.83838	49.485
-0.85859	-0.81818	55.545
-0.85859	-0.79798	61.606
-0.85859	-0.77778	67.667
-0.85859	-0.75758	73.727
-0.85859	-0.73737	79.788
-0.85859	-0.71717	85.848
-0.85859	-0.69697	91.909
-0.85859	-0.67677	97.97
-0.85859	-0.65657	104.03
-0.85859	-0.63636	110.09
-0.85859	-0.61616	116.15
-0.85859	-0.59596	122.21
-0.85859	-0.57576	128.27
-0.85859	-0.55556	134.33
-0.85859	-0.53535	140.39
-0.85859	-0.51515	146.45
-0.85859	-0.49495	152.52
-0.85859	-0.47475	158.58
-0.85859	-0.45455	164.64
-0.85859	-0.43434	170.7
-0.85859	-0.41414	176.76
-0.85859	-0.39394	182.82
-0.85859	-0.37374	188.88
-0.85859	-0.35354	194.94
-0.85859	-0.33333	201
-0.85859	-0.31313	207.06
-0.85859	-0.29293	213.12
-0.85859	-0.27273	219.18
-0.85859	-0.25253	225.24
-0.85859	-0.23232	231.3
-0.85859	-0.21212	237.36
-0.85859	-0.19192	243.42
-0.85859	-0.17172	249.48
-0.85859	-0.15152	255.55
-0.85859	-0.13131	261.61
-0.85859	-0.11111	267.67
-0.85859	-0.090909	273.73
-0.85859	-0.070707	279.79
-0.85859	-0.050505	285.85
-0.85859	-0.030303	291.91
-0.85859	-0.010101	297.97
-0.85859	0.010101	304.03
-0.85859	0.030303	310.09
-0.85859	0.050505	316.15
-0.85859	0.070707	322.21
-0.85859	0.090909	328.27
-0.85859	0.11111	334.33
-0.85859	0.13131	340.39
-0.85859	0.15152	346.45
-0.85859	0.17172	352.52
-0.85859	0.19192	358.58
-0.85859	0.21212	364.64
-0.85859	0.23232	370.7
-0.85859	0.25253	376.76
-0.85859	0.27273	382.82
-0.85859	0.29293	388.88
-0.85859	0.31313	394.94
-0.85859	0.33333	401
-0.85859	0.35354	407.06
-0.85859	0.37374	413.12
-0.85859	0.39394	419.18
-0.85859	0.41414	425.24
-0.85859	0.43434	431.3
-0.85859	0.45455	437.36
-0.85859	0.47475	443.42
-0.85859	0.49495	449.48
-0.85859	0.51515	455.55
-0.85859	0.53535	461.61
-0.85859	0.55556	467.67
-0.85859	0.57576	473.73
-0.85859	0.59596	479.79
-0.85859	0.61616	485.85
-0.85859	0.63636	491.91
-0.85859	0.65657	497.97
-0.85859	0.67677	504.03
-0.85859	0.69697	510.09
-0.85859	0.71717	516.15
-0.85859	0.73737	522.21
-0.85859	0.75758	528.27
-0.85859	0.77778	534.33
-0.85859	0.79798	540.39
-0.85859	0.81818	546.45
-0.85859	0.83838	552.52
-0.85859	0.85859	558.58
-0.85859	0.87879	564.64
-0.85859	0.89899	570.7
-0.85859	0.91919	576.76
-0.85859	0.93939	582.82
-0.85859	0.9596	588.88
-0.85859	0.9798	594.94
-0.85859	1	601
-0.83838	-1	1
-0.83838	-0.9798	7.0606
-0.83838	-0.9596	13.121
-0.83838	-0.93939	19.182
-0.83838	-0.91919	25.242
-0.83838	-0.89899	31.303
-0.83838	-0.87879	37.364
-0.83838	-0.85859	43.424
-0.83838	-0.83838	49.485
-0.83838	-0.81818	55.545
-0.83838	-0.79798	61.606
-0.83838	-0.77778	67.667
-0.83838	-0.75758	73.727
-0.83838	-0.73737	79.788
-0.83838	-0.71717	85.848
-0.83838	-0.69697	91.909
-0.83838	-0.67677	97.97
-0.83838	-0.65657	104.03
-0.83838	-0.63636	110.09
-0.83838	-0.61616	116.15
-0.83838	-0.59596	122.21
-0.83838	-0.57576	128.27
-0.83838	-0.55556	134.33
-0.83838	-0.53535	140.39
-0.83838	-0.51515	146.45
-0.83838	-0.49495	152.52
-0.83838	-0.47475	158.58
-0.83838	-0.45455	164.64
-0.83838	-0.43434	170.7
-0.83838	-0.41414	176.76
-0.83838	-0.39394	182.82
-0.83838	-0.37374	188.88
-0.83838	-0.35354	194.94
-0.83838	-0.33333	201
-0.83838	-0.31313	207.06
-0.83838	-0.29293	213.12
-0.83838	-0.27273	219.18
-0.83838	-0.25253	225.24
-0.83838	-0.23232	231.3
-0.83838	-0.21212	237.36
-0.83838	-0.19192	243.42
-0.83838	-0.17172	249.48
-0.83838	-0.15152	255.55
-0.83838	-0.13131	261.61
-0.83838	-0.11111	267.67
-0.83838	-0.090909	273.73
-0.83838	-0.070707	279.79
-0.83838	-0.050505	285.85
-0.83838	-0.030303	291.91
-0.83838	-0.010101	297.97
-0.83838	0.010101	304.03
-0.83838	0.030303	310.09
-0.83838	0.050505	316.15
-0.83838	0.070707	322.21
-0.83838	0.090909	328.27
-0.83838	0.11111	334.33
-0.83838	0.13131	340.39
-0.83838	0.15152	346.45
-0.83838	0.17172	352.52
-0.83838	0.19192	358.58
-0.83838	0.21212	364.64
-0.83838	0.23232	370.7
-0.83838	0.25253	376.76
-0.83838	0.27273	382.82
-0.83838	0.29293	388.88
-0.83838	0.31313	394.94
-0.83838	0.33333	401
-0.83838	0.35354	407.06
-0.83838	0.37374	413.12
-0.83838	0.39394	419.18
-0.83838	0.41414	425.24
-0.83838	0.43434	431.3
-0.83838	0.45455	437.36
-0.83838	0.47475	443.42
-0.83838	0.49495	449.48
-0.83838	0.51515	455.55
-0.83838	0.53535	461.61
-0.83838	0.55556	467.67
-0.83838	0.57576	473.73
-0.83838	0.59596	479.79
-0.83838	0.61616	485.85
-0.83838	0.63636	491.91
-0.83838	0.65657	497.97
-0.83838	0.67677	504.03
-0.83838	0.69697	510.09
-0.83838	0.71717	516.15
-0.83838	0.73737	522.21
-0.83838	0.75758	528.27
-0.83838	0.77778	534.33
-0.83838	0.79798	540.39
-0.83838	0.81818	546.45
-0.83838	0.83838	552.52
-0.83838	0.85859	558.58
-0.83838	0.87879	564.64
-0.83838	0.89899	570.7
-0.83838	0.91919	576.76
-0.83838	0.93939	582.82
-0.83838	0.9596	588.88
-0.83838	0.9798	594.94
-0.83838	1	601
-0.81818	-1	1
-0.81818	-0.9798	7.0606
-0.81818	-0.9596	13.121
-0.81818	-0.93939	19.182
-0.81818	-0.91919	25.242
-0.81818	-0.89899	31.303
-0.81818	-0.87879	37.364
-0.81818	-0.85859	43.424
-0.81818	-0.83838	49.485
-0.81818	-0.81818	55.545
-0.81818	-0.79798	61.606
-0.81818	-0.77778	67.667
-0.81818	-0.75758	73.727
-0.81818	-0.73737	79.788
-0.81818	-0.71717	85.848
-0.81818	-0.69697	91.909
-0.81818	-0.67677	97.97
-0.81818	-0.65657	104.03
-0.81818	-0.63636	110.09
-0.81818	-0.61616	116.15
-0.81818	-0.59596	122.21
-0.81818	-0.57576	128.27
-0.81818	-0.55556	134.33
-0.81818	-0.53535	140.39
-0.81818	-0.51515	146.45
-0.81818	-0.49495	152.52
-0.81818	-0.47475	158.58
-0.81818	-0.45455	164.64
-0.81818	-0.43434	170.7
